Cage_ID	Cell_Count_Cage
22_9	1
22_11	3
22_10	0
21_12	3
21_13	1
21_14	1
22_12	1
22_14	3
22_13	3
21_15	2
21_16	4
22_15	0
22_16	0
21_19	2
21_17	0
21_18	1
22_18	1
22_17	3
22_19	4
21_21	3
21_22	2
21_20	1
22_20	3
22_21	0
22_22	2
21_23	3
21_24	1
21_25	1
22_23	3
22_24	1
21_27	1
21_26	3
22_25	7
22_26	2
21_28	3
21_29	0
21_30	2
22_28	4
22_29	6
21_32	1
21_31	2
21_33	0
21_34	0
21_35	1
21_36	1
21_37	3
21_38	1
21_40	0
21_39	1
21_41	0
21_43	0
21_42	4
21_44	2
21_46	0
21_45	1
20_49	0
21_49	2
21_48	0
21_47	1
21_51	4
21_50	3
21_52	0
21_53	1
21_54	2
20_57	3
20_55	0
20_56	0
21_56	2
21_57	3
21_55	0
20_58	1
20_59	4
20_60	2
21_58	2
21_60	1
21_59	1
20_62	2
20_61	2
20_63	0
21_63	4
21_62	0
21_61	2
20_64	2
20_65	1
21_65	1
21_64	2
21_66	6
20_66	1
20_67	1
20_68	1
21_67	3
21_68	0
20_70	0
20_69	3
20_71	2
21_71	0
21_69	4
21_70	1
20_73	0
20_72	0
20_74	2
21_72	1
21_73	1
21_74	4
20_76	2
20_75	1
21_75	1
21_76	0
20_78	4
20_79	1
20_77	1
21_79	1
21_77	2
21_78	2
20_82	1
20_81	1
20_80	4
21_80	1
21_81	3
21_82	3
20_83	1
20_84	1
21_83	1
21_84	2
20_86	3
20_85	1
20_87	2
21_85	1
21_87	1
21_86	1
20_88	1
20_89	1
20_90	2
21_88	0
21_89	3
21_90	1
20_92	3
20_93	4
20_91	1
21_91	1
21_92	3
21_93	2
20_94	0
20_95	2
21_95	1
21_96	2
21_94	2
20_97	2
20_98	0
20_96	1
21_97	2
21_98	1
20_99	1
20_100	1
20_101	4
21_99	0
21_101	1
21_100	0
20_102	3
20_103	1
20_104	3
21_102	0
21_103	1
21_104	0
20_106	3
20_105	2
21_105	2
21_106	0
20_107	1
20_108	0
20_109	3
21_107	0
21_108	1
21_109	1
20_110	2
20_111	1
20_112	1
21_111	2
21_112	0
21_110	0
23_0	1
23_2	0
23_1	1
23_3	2
23_4	0
23_6	1
23_8	1
23_7	0
23_10	0
23_9	0
23_11	0
23_14	1
23_12	3
23_13	2
23_16	1
23_15	2
23_18	2
23_19	1
23_17	0
23_20	2
23_21	0
23_22	2
23_23	1
23_24	1
23_25	1
22_27	3
23_27	1
23_26	0
22_30	3
23_28	0
23_30	0
23_29	0
22_32	2
22_31	1
22_33	0
23_31	2
23_33	2
23_32	3
22_34	1
22_35	1
22_36	1
23_34	1
23_35	0
23_36	1
22_37	2
22_38	1
23_37	2
23_38	1
22_39	1
22_40	1
22_41	2
23_39	2
23_41	3
23_40	2
22_42	1
22_44	1
22_43	1
23_44	0
23_42	0
23_43	1
22_45	1
22_46	2
23_45	2
23_46	3
22_47	1
22_48	1
22_49	2
23_47	1
23_48	1
23_49	1
22_51	0
22_50	1
22_52	1
23_52	1
23_51	1
22_53	1
22_54	1
22_55	0
23_53	1
23_54	1
23_55	2
22_56	0
22_57	2
23_56	1
23_57	1
22_60	2
22_59	3
22_58	2
23_58	1
23_59	0
23_60	3
22_61	1
22_63	4
22_62	1
23_63	2
23_62	0
23_61	3
22_64	2
22_65	0
23_65	3
23_64	4
22_66	0
22_68	1
22_67	2
23_67	3
23_66	2
23_68	0
22_70	3
22_69	2
22_71	1
23_69	2
23_70	2
22_72	2
22_74	2
22_73	1
23_73	2
23_72	1
23_74	2
23_71	1
22_75	4
22_76	3
23_75	3
23_76	2
22_78	2
22_77	3
22_79	2
23_78	1
23_77	1
23_79	2
22_80	3
22_82	4
22_81	1
23_82	4
23_80	1
23_81	0
22_84	3
22_83	0
23_83	1
23_84	0
23_85	1
22_85	1
22_86	2
22_87	0
23_86	3
23_87	0
22_88	1
22_89	2
22_90	2
23_88	1
23_89	1
23_90	1
22_91	1
22_92	3
22_93	3
23_93	1
23_92	0
23_91	1
22_95	3
22_94	0
23_94	1
23_96	2
23_95	1
22_97	1
22_96	1
22_98	1
23_98	2
23_97	2
22_101	1
22_100	0
22_99	2
23_99	2
23_100	1
23_101	1
22_102	0
22_103	0
22_104	1
23_103	0
23_102	2
23_104	1
22_106	0
22_105	5
23_105	4
23_106	0
22_107	2
22_108	1
22_109	1
23_108	1
23_107	1
23_109	0
22_111	0
22_110	0
22_112	0
23_110	2
23_111	2
23_112	2
24_2	1
24_1	1
24_3	1
24_0	0
25_0	2
25_1	1
25_2	0
25_3	0
24_4	2
24_5	3
24_6	2
25_5	3
25_4	1
25_6	2
24_7	2
24_8	5
25_7	2
25_8	1
24_9	2
24_10	4
24_11	2
25_10	3
25_9	1
25_11	0
24_12	1
24_13	2
24_14	3
25_12	2
25_13	2
25_14	1
24_16	4
24_17	4
24_15	3
25_15	2
25_16	0
25_17	2
24_18	2
24_19	0
25_19	0
25_18	2
24_20	0
24_21	3
24_22	2
25_20	0
25_21	1
25_22	0
24_24	2
24_23	2
24_25	3
25_23	0
25_24	2
25_25	0
24_26	0
24_27	3
25_26	0
25_27	1
25_28	2
24_28	3
24_29	2
24_30	2
25_30	0
25_29	2
24_31	2
24_33	6
24_32	4
25_31	0
25_32	3
25_33	2
24_35	2
24_34	3
24_36	1
25_34	3
25_35	1
25_36	1
24_37	1
24_38	0
25_38	3
25_37	0
24_39	1
24_40	1
24_41	3
25_40	3
25_39	1
25_41	1
24_42	1
24_43	0
24_44	2
25_42	6
25_43	5
25_44	2
24_45	0
24_46	0
25_45	2
25_46	0
24_47	2
24_48	1
24_49	2
25_49	1
25_48	3
24_51	2
24_52	1
24_50	2
25_52	2
25_50	3
25_51	3
24_53	2
24_54	2
25_53	2
25_54	2
25_55	3
24_56	0
24_55	0
25_57	1
25_56	3
24_59	1
24_58	1
24_60	1
25_59	1
25_58	0
24_63	0
24_62	2
24_61	1
25_62	0
25_63	0
24_65	1
24_64	0
25_64	1
25_65	1
25_66	1
24_67	3
24_68	1
24_66	1
25_67	3
25_68	1
24_69	5
24_70	0
24_71	3
25_70	1
25_69	3
25_71	3
24_72	0
24_73	1
24_74	2
25_73	1
25_74	3
25_72	0
24_76	0
24_75	2
25_76	0
25_75	1
24_78	3
24_77	0
24_79	2
25_79	2
25_78	2
25_77	0
24_81	2
24_82	0
24_80	0
25_81	1
25_82	3
25_80	2
24_85	2
24_84	2
24_83	0
25_84	3
25_85	2
25_83	0
24_87	2
24_86	0
25_86	2
25_87	2
24_89	1
24_88	2
24_90	1
25_90	0
25_89	4
25_88	2
24_92	3
24_91	3
24_93	3
25_91	3
25_92	0
25_93	2
24_94	1
24_95	1
24_96	1
25_94	4
25_95	2
24_97	2
24_98	2
25_96	0
25_98	4
25_97	0
24_99	0
24_100	0
24_101	2
25_99	5
25_100	0
24_102	1
24_103	1
24_104	2
25_103	1
25_104	4
25_102	0
24_105	2
24_106	5
25_106	2
25_105	1
24_109	3
24_107	4
24_108	2
25_108	0
24_110	2
24_112	3
24_111	1
26_2	2
26_3	1
26_1	1
27_0	3
27_1	0
27_2	3
27_3	2
26_4	3
26_5	1
26_6	1
27_6	4
27_4	0
27_5	1
26_8	3
26_7	3
27_8	2
27_7	2
26_11	2
26_10	2
26_9	1
27_9	1
27_11	3
27_10	1
26_12	0
26_14	2
26_13	1
27_12	6
27_14	3
27_13	1
26_16	2
26_15	1
26_17	4
27_15	2
27_16	1
27_17	2
26_18	4
26_19	1
27_18	0
27_19	1
26_20	2
26_21	2
26_22	3
27_20	2
27_21	4
27_22	2
26_24	2
26_25	0
26_23	2
27_24	1
27_23	3
27_25	2
26_27	4
26_26	2
27_26	8
27_27	1
27_28	2
26_30	2
26_28	3
26_29	5
27_29	1
27_30	3
26_32	5
26_33	0
26_31	0
27_32	0
27_33	0
27_31	2
26_35	3
26_34	2
27_34	2
27_36	1
27_35	2
26_36	3
26_38	4
26_37	2
27_37	0
27_38	1
26_40	4
26_39	1
26_41	3
27_40	1
27_39	2
27_41	2
26_42	1
26_43	2
26_44	1
27_43	3
27_44	2
27_42	2
26_47	3
26_45	4
26_46	3
27_45	1
27_46	0
26_48	1
26_49	2
27_48	1
27_47	1
27_49	1
26_52	1
26_51	0
26_50	1
27_50	3
26_53	2
26_54	0
26_55	3
27_53	0
27_54	0
27_55	1
26_56	1
26_57	0
27_56	4
27_57	2
26_58	0
26_59	1
26_60	1
27_58	3
27_59	0
26_61	3
26_62	1
26_63	1
27_61	0
27_62	3
27_63	1
26_64	0
27_64	3
27_65	3
26_67	3
26_68	3
26_66	2
27_68	2
27_66	2
26_69	3
26_70	2
26_71	1
27_70	0
27_69	4
26_72	2
26_74	1
26_73	0
27_73	1
27_72	0
27_74	3
26_76	2
26_75	1
27_75	0
27_76	3
26_77	0
26_78	2
26_79	2
27_77	1
27_78	0
27_79	1
26_80	0
26_82	1
26_81	1
26_84	1
26_83	1
26_85	2
26_87	1
26_86	1
26_90	0
26_89	1
26_88	2
26_92	1
26_93	2
26_91	2
26_95	3
26_94	1
26_97	1
26_98	4
26_96	1
25_101	3
26_100	1
26_99	0
26_101	1
26_102	0
26_103	2
26_104	1
26_105	2
26_106	1
25_107	0
25_109	1
26_109	1
26_108	0
26_107	2
25_110	1
25_112	3
25_111	1
26_110	0
26_111	1
26_112	2
28_3	2
28_0	0
28_1	1
28_2	1
29_1	0
29_2	1
29_3	4
28_6	0
28_4	2
28_5	2
29_5	1
29_4	1
29_6	2
28_8	1
28_7	1
28_9	0
29_7	1
29_8	0
28_11	3
28_10	4
29_9	2
29_10	3
29_11	1
28_12	5
28_13	4
28_14	1
29_14	2
29_13	1
29_12	4
28_15	3
28_16	2
28_17	1
29_16	1
29_17	4
29_15	4
28_18	2
28_19	4
29_18	3
29_19	4
28_22	4
28_20	1
28_21	1
29_21	5
29_20	3
29_22	1
28_24	1
28_23	1
28_25	4
29_23	0
29_24	0
29_25	1
28_28	3
28_26	5
28_27	0
29_26	0
29_27	1
29_28	3
28_29	1
28_30	1
29_29	3
29_30	2
28_31	0
28_32	3
28_33	3
29_32	1
29_31	2
29_33	4
28_36	1
28_35	1
28_34	1
29_35	0
29_36	3
29_34	4
28_39	1
28_37	0
28_38	3
29_37	0
29_38	2
28_41	2
28_40	4
29_40	2
29_39	3
28_42	0
28_43	1
28_44	1
29_41	0
29_44	2
28_45	2
28_46	0
29_46	0
29_45	3
28_49	0
28_47	1
28_48	0
29_47	1
27_52	1
28_52	2
28_50	2
28_51	3
28_54	0
28_53	0
28_55	1
28_56	1
28_59	2
28_58	0
28_62	0
28_63	0
28_61	2
28_64	2
28_65	1
27_67	0
28_67	2
28_66	1
28_68	0
28_69	1
28_71	2
28_70	7
28_72	0
28_73	3
28_74	0
28_76	5
28_75	1
28_77	2
28_78	3
28_79	5
27_80	0
27_82	1
27_81	0
28_81	2
28_80	0
28_82	2
27_83	1
27_84	3
27_85	3
28_83	1
28_84	0
28_85	3
27_87	1
27_86	0
28_87	0
28_86	1
27_88	0
27_89	1
27_90	1
28_89	3
28_88	4
28_90	1
27_91	0
27_93	0
27_92	2
28_93	4
28_91	2
28_92	2
27_94	0
27_95	1
27_96	1
28_94	1
28_95	1
28_96	2
27_98	1
27_97	2
28_98	3
28_97	2
27_99	0
27_100	0
27_101	2
28_99	1
28_100	0
27_103	2
27_102	2
27_104	3
28_102	2
28_101	1
28_103	0
28_104	0
27_106	1
27_105	0
28_105	1
28_106	2
27_107	2
27_109	2
27_108	1
28_109	3
27_112	4
27_110	3
27_111	1
28_110	0
30_3	3
30_2	0
30_1	4
30_0	1
31_2	0
31_1	0
31_3	2
30_4	3
30_5	2
30_6	1
31_4	2
31_6	1
31_5	1
30_7	2
30_8	1
30_9	2
31_8	0
31_7	0
30_10	1
30_11	3
31_9	0
31_10	1
31_11	2
30_12	0
30_13	2
30_14	1
31_12	1
31_14	2
31_13	0
30_15	4
30_16	3
30_17	2
31_16	3
31_15	0
30_18	1
30_19	1
31_19	1
31_17	3
31_18	2
30_22	2
30_20	1
30_21	1
31_20	2
30_24	1
30_25	2
30_23	4
30_26	2
30_27	1
30_28	1
30_30	2
30_29	2
30_31	2
30_33	2
30_32	2
30_34	3
30_35	0
30_36	2
30_38	3
30_37	2
30_40	2
30_41	1
30_39	1
29_42	2
29_43	2
30_42	4
30_44	1
30_43	0
30_45	1
30_46	3
29_48	0
29_49	2
30_48	3
30_49	1
30_47	2
29_52	3
29_51	0
29_50	0
30_50	0
30_51	0
30_52	3
29_54	0
29_55	0
30_53	2
30_54	0
30_55	1
29_56	0
29_57	1
30_56	1
30_57	4
29_58	1
29_59	1
29_60	1
30_59	2
30_58	2
30_60	1
29_63	1
29_62	1
30_63	3
30_61	1
30_62	1
29_65	1
29_64	2
29_66	3
30_64	0
30_65	2
30_66	0
29_67	0
29_68	3
30_67	0
30_68	1
29_69	1
29_71	3
29_70	0
30_69	2
30_71	2
29_72	1
29_74	3
29_73	2
30_74	1
30_73	1
30_72	3
29_75	2
29_76	2
30_75	1
30_76	1
29_77	1
29_78	0
29_79	0
30_78	4
30_79	3
29_81	0
29_80	3
29_82	1
30_80	1
30_82	1
30_81	1
29_83	1
29_84	3
29_85	0
30_83	2
30_84	4
29_86	1
29_87	0
30_85	4
29_90	0
29_89	0
29_88	0
29_92	0
29_91	0
29_93	2
29_94	2
29_95	0
29_96	1
29_97	1
29_98	2
29_99	1
29_101	1
29_100	1
29_103	1
29_102	1
29_104	0
29_105	0
29_106	1
28_107	3
28_108	1
29_109	0
29_108	0
29_107	1
28_111	0
28_112	0
29_110	1
29_112	2
29_111	1
31_0	0
32_0	0
32_3	3
32_1	3
32_2	2
32_5	1
32_4	2
32_6	5
32_7	2
32_8	2
32_9	3
32_10	2
32_11	1
32_12	3
32_14	4
32_13	1
32_15	1
32_16	0
32_17	3
32_18	3
32_19	0
31_21	1
31_22	1
32_20	3
32_21	1
32_22	4
31_23	2
31_24	0
31_25	3
32_23	1
32_24	2
32_25	1
31_26	2
31_27	2
31_28	1
32_28	2
32_27	1
32_26	1
31_29	1
31_30	2
32_29	2
32_30	1
31_31	1
31_32	2
31_33	1
32_31	2
32_32	3
32_33	0
31_35	0
31_34	1
31_36	3
32_34	3
32_35	0
32_36	4
31_39	2
31_37	3
31_38	0
32_37	2
32_38	0
31_40	2
31_41	1
32_39	0
32_40	1
32_41	3
31_43	0
31_44	2
31_42	2
32_43	2
32_42	1
31_46	1
31_45	3
32_44	0
32_45	3
32_46	1
31_47	0
31_48	4
31_49	2
32_47	1
32_49	4
32_48	2
31_51	1
31_50	2
31_52	4
32_51	1
32_50	1
31_54	1
31_55	2
32_53	1
31_56	1
31_57	0
31_60	1
31_59	1
31_58	3
31_61	1
31_64	2
31_63	0
31_66	2
31_65	1
31_67	3
31_68	1
30_70	2
31_70	6
31_69	2
31_71	2
31_73	2
31_74	0
31_72	1
30_77	2
31_76	1
31_75	2
31_79	1
31_78	2
31_77	0
31_80	2
31_82	1
31_81	1
31_85	1
31_84	2
31_83	0
30_86	1
30_87	2
31_87	0
31_88	2
31_86	2
30_88	1
30_89	3
30_90	3
31_89	0
31_90	0
30_92	1
30_91	1
30_93	2
31_93	2
31_91	1
31_92	0
30_94	3
30_95	3
30_96	1
31_94	1
31_95	0
31_96	2
30_97	2
30_98	0
31_98	1
31_97	2
30_100	1
30_99	1
30_101	0
31_99	2
31_101	1
31_100	1
30_102	1
30_103	1
30_104	1
31_102	2
31_103	1
31_104	1
30_105	1
30_106	3
31_106	0
31_105	0
30_109	1
30_108	0
30_107	1
31_109	1
31_108	1
31_107	2
30_110	0
30_112	0
30_111	0
31_110	2
31_112	0
31_111	1
33_1	2
33_3	0
33_2	2
34_1	2
34_2	3
34_3	3
33_4	2
33_5	2
33_6	1
34_4	3
34_6	2
34_5	2
33_7	2
33_8	1
33_9	3
34_7	0
34_8	0
34_9	1
33_11	0
33_10	1
34_11	0
34_10	1
33_12	1
33_13	2
33_14	2
34_13	2
34_14	0
34_12	1
33_16	0
33_15	3
33_17	1
34_15	3
34_16	4
33_18	2
33_19	0
33_20	2
34_17	2
34_19	1
33_21	1
33_22	3
34_22	2
34_21	1
33_23	1
33_24	1
33_25	1
34_24	3
34_23	3
33_27	1
33_26	2
33_28	2
34_26	1
34_25	2
33_29	2
33_30	1
33_31	1
33_32	3
33_33	1
33_34	0
33_35	2
33_36	3
33_37	3
33_39	1
33_38	1
33_41	1
33_40	0
33_42	1
33_43	0
33_44	1
33_45	2
33_46	1
33_47	3
33_49	0
33_48	1
32_52	2
33_50	2
33_52	1
33_51	1
32_54	1
32_55	4
33_55	2
33_53	1
33_54	0
32_56	1
32_57	2
33_56	2
33_57	0
32_59	2
32_58	0
32_60	0
33_58	2
33_59	1
33_60	0
32_61	4
32_62	1
32_63	1
33_62	1
33_61	0
33_63	1
32_65	1
32_66	2
32_64	1
33_65	1
33_66	1
33_64	1
32_67	2
32_68	1
32_69	1
33_68	0
33_67	1
32_70	0
32_71	0
33_69	2
33_70	0
33_71	1
32_72	0
32_73	1
32_74	1
33_73	1
33_72	1
33_74	2
32_75	1
32_76	0
33_76	0
33_75	4
33_77	1
32_78	2
32_79	1
32_77	1
33_79	0
33_78	1
32_80	2
32_82	1
32_81	3
33_80	1
33_81	1
33_82	0
32_84	0
32_83	1
32_85	0
33_83	1
33_84	1
33_85	1
32_86	3
32_87	1
32_88	1
33_87	0
33_86	2
32_90	2
32_89	3
33_89	1
33_90	1
33_88	0
32_91	1
32_93	1
32_92	2
33_91	1
33_92	3
33_93	2
32_94	1
32_95	1
32_96	0
33_94	0
33_96	0
33_95	0
32_98	0
32_97	2
33_97	1
33_98	1
32_100	1
32_99	1
32_101	1
33_99	0
33_100	1
33_101	0
32_102	0
32_103	1
32_104	4
33_102	1
33_103	2
33_104	0
32_105	0
32_106	1
32_107	2
33_105	0
33_106	1
32_108	1
32_109	4
33_107	3
33_109	0
33_108	1
32_110	1
32_111	1
32_112	0
33_110	1
33_112	1
33_111	1
35_2	1
35_3	2
35_1	2
35_4	0
35_5	0
35_6	1
35_7	3
35_8	1
35_9	0
35_10	3
35_11	3
35_13	0
35_14	2
35_12	5
35_15	1
35_16	2
35_17	0
34_18	0
35_19	2
35_18	1
34_20	1
35_20	0
35_21	2
35_22	1
35_23	2
35_24	0
35_25	1
34_27	1
34_28	0
35_26	1
35_27	0
35_28	2
34_30	3
34_29	3
35_29	1
35_30	0
34_32	2
34_31	1
34_33	5
35_31	1
35_32	1
35_33	0
34_35	2
34_34	1
34_36	0
35_34	2
35_36	3
35_35	2
34_38	0
34_37	2
35_37	0
35_38	2
35_39	2
34_39	2
34_40	2
34_41	2
35_40	1
34_42	1
34_44	1
34_43	3
35_43	1
35_42	0
35_44	5
34_45	3
34_46	4
34_47	2
35_45	0
35_46	3
35_47	2
34_49	2
34_48	1
35_48	1
35_49	1
34_51	3
34_50	1
34_52	2
35_50	0
35_51	1
35_52	2
34_53	3
34_54	0
34_55	3
35_55	2
35_54	2
35_53	1
34_56	1
34_57	0
34_58	3
35_57	1
35_56	1
34_60	2
34_59	2
35_58	1
35_59	1
35_60	2
34_63	3
34_62	1
34_61	2
35_62	1
35_61	2
35_63	2
34_64	1
34_65	3
34_66	4
35_64	1
35_65	1
35_66	2
34_67	2
34_68	2
34_69	0
35_67	1
35_68	0
34_70	1
34_71	0
35_70	1
35_69	0
35_71	1
34_72	0
34_74	1
34_73	0
35_72	3
35_73	0
35_74	1
34_75	1
34_76	1
34_77	2
35_77	0
35_75	2
35_76	1
34_79	0
34_78	2
34_80	1
35_79	1
35_78	1
34_82	0
34_81	1
35_80	1
35_82	2
35_81	1
34_84	1
34_83	1
34_85	1
35_85	0
35_83	2
35_84	0
34_86	2
34_87	1
35_87	1
35_86	2
35_88	3
34_89	1
34_90	1
34_88	2
35_89	1
35_90	0
34_91	2
34_92	2
34_93	0
35_91	1
35_92	1
35_93	0
34_96	0
34_94	0
34_95	1
35_94	1
35_95	0
35_96	2
34_99	4
34_97	1
34_98	1
35_98	0
35_97	3
35_99	1
34_101	2
34_100	3
35_101	0
35_100	1
34_103	1
34_102	0
34_104	0
35_103	0
35_102	0
35_104	2
34_106	0
34_105	0
35_105	1
35_106	4
35_107	0
34_108	0
34_109	1
34_107	1
35_108	1
35_109	1
34_110	0
34_111	0
34_112	0
35_111	0
35_110	0
35_112	2
36_3	1
36_2	1
36_1	0
37_1	0
37_2	1
37_3	0
36_5	3
36_4	3
36_6	1
37_4	0
37_6	1
37_5	2
36_7	4
36_8	0
36_9	0
37_9	0
37_8	1
37_7	3
36_11	1
36_10	0
37_10	1
37_11	1
36_13	0
36_14	0
36_12	4
37_12	1
37_13	1
37_14	3
36_15	4
36_16	1
36_17	3
37_15	1
37_16	1
37_17	1
36_18	2
36_19	0
36_20	1
37_18	2
37_19	2
36_22	2
37_20	2
37_21	2
37_22	3
36_24	1
36_25	1
36_23	2
37_23	3
37_24	0
37_25	1
36_26	3
36_27	2
36_28	0
37_26	1
37_28	0
37_27	1
36_30	3
36_29	3
37_29	1
37_30	1
36_31	2
36_33	2
36_32	1
37_31	1
37_32	2
37_33	3
36_36	2
36_34	2
36_35	4
37_34	2
37_35	4
37_36	1
36_37	0
36_38	3
36_39	2
37_37	0
37_38	0
37_39	1
36_41	2
36_40	0
37_40	0
37_41	1
36_44	1
36_42	1
36_43	3
37_43	0
37_44	3
37_42	1
36_45	2
36_46	3
36_47	1
37_45	0
37_47	1
37_46	3
36_48	2
36_49	0
37_48	1
37_49	1
36_50	0
36_52	2
36_51	2
37_50	1
37_51	1
37_52	0
36_54	3
36_53	2
36_55	2
37_54	0
37_55	1
37_53	2
36_57	0
36_56	0
36_58	2
37_56	3
37_57	0
37_58	0
36_59	1
36_60	1
37_60	1
37_59	1
36_63	2
36_61	3
36_62	2
37_63	0
37_61	4
37_62	1
36_64	0
36_65	1
36_66	2
37_65	1
37_64	1
37_66	1
36_67	1
36_69	1
36_68	1
37_67	1
37_68	0
37_69	2
36_70	2
36_71	4
37_70	2
37_71	1
36_72	2
36_73	0
36_74	2
37_72	2
37_74	0
37_73	1
36_75	2
36_76	2
36_77	1
37_76	0
37_75	2
37_77	0
36_78	1
36_79	2
36_80	1
37_79	1
37_78	1
36_81	3
36_82	1
37_80	1
37_81	0
37_82	2
36_85	3
36_84	2
36_83	0
37_83	0
37_85	2
37_84	1
36_87	3
36_86	3
37_87	0
37_86	1
36_90	2
36_88	1
36_89	2
37_88	1
37_89	3
37_90	2
36_93	2
36_91	0
36_92	2
37_91	0
37_92	1
37_93	2
36_94	0
36_95	2
36_96	2
37_94	0
37_95	0
37_96	0
36_97	0
36_98	1
37_97	0
37_98	3
36_99	3
36_100	0
36_101	1
37_100	0
37_99	3
36_102	1
36_103	1
36_104	1
37_103	1
37_104	0
37_102	0
36_105	1
36_106	0
36_107	1
37_105	1
36_109	1
36_108	0
36_111	2
36_112	1
36_110	0
38_1	2
38_2	1
38_3	2
39_3	1
39_1	0
39_2	1
38_5	0
38_4	0
38_6	0
39_6	1
39_4	0
39_5	0
38_7	2
38_8	1
38_9	0
39_8	1
39_9	2
39_7	2
38_11	1
38_10	1
39_10	5
39_12	2
39_11	1
38_13	2
38_14	1
38_12	1
39_13	1
39_14	4
38_15	3
38_17	2
38_16	2
39_15	2
39_17	0
39_16	0
38_19	3
38_18	3
39_19	0
39_18	1
39_20	1
38_20	2
38_21	1
38_22	2
39_21	1
39_22	0
38_23	1
38_25	4
38_24	4
39_23	3
39_25	1
39_24	0
38_26	1
38_27	0
38_28	2
39_27	0
39_28	2
39_26	1
38_29	1
38_30	0
39_30	2
39_29	0
38_33	2
38_31	1
38_32	2
39_32	0
39_31	3
39_33	0
38_35	2
38_34	1
38_36	3
39_34	1
39_35	1
39_36	3
38_38	2
38_37	1
38_39	1
39_37	1
39_39	1
39_38	3
38_40	3
38_41	3
39_40	2
39_41	1
38_42	1
38_44	2
38_43	0
39_43	1
39_42	0
39_44	1
38_46	1
38_45	2
38_47	1
39_46	2
39_45	0
39_47	1
38_48	2
38_49	2
39_49	1
39_50	1
39_48	0
38_51	2
38_50	1
38_52	2
39_51	3
39_52	1
38_53	2
38_55	1
38_54	2
39_54	2
39_53	0
39_55	2
38_57	1
38_56	1
38_58	2
39_57	0
39_56	2
39_58	0
38_59	1
38_60	2
38_61	1
39_59	2
39_60	0
38_63	2
38_62	2
39_61	2
39_62	0
39_63	1
38_65	2
38_64	1
38_66	1
39_65	3
39_64	1
38_68	0
38_69	2
38_67	1
39_68	1
39_67	1
39_66	1
38_70	1
38_71	2
39_70	0
39_69	1
38_72	2
38_73	3
38_74	1
39_73	2
39_72	1
38_76	2
38_75	1
38_77	2
39_75	1
39_76	1
38_79	3
38_78	3
39_77	1
38_80	2
38_82	1
38_81	3
38_85	2
38_83	0
38_84	0
38_87	2
38_86	1
38_90	1
38_89	1
38_88	1
38_92	0
38_91	1
38_93	1
38_95	2
38_94	0
38_96	2
38_97	2
38_98	1
37_101	1
38_99	2
38_100	2
38_101	2
38_102	3
38_103	0
38_104	1
37_106	0
37_107	0
38_105	0
38_106	1
38_107	0
37_108	1
37_109	1
38_108	0
38_109	4
37_111	1
37_110	0
37_112	3
38_110	1
38_112	1
38_111	0
40_3	1
40_1	2
40_2	1
41_2	1
41_1	1
41_3	2
40_6	1
40_4	2
40_5	2
41_4	0
41_6	2
41_5	0
40_9	2
40_7	2
40_8	0
41_7	2
41_8	0
41_9	4
40_11	2
40_10	3
41_10	2
41_11	2
41_12	2
40_12	1
40_13	1
40_14	2
41_13	2
41_14	2
40_17	1
40_15	3
40_16	3
41_15	3
41_17	0
41_16	3
40_19	1
40_18	0
40_20	2
41_18	0
41_20	3
41_19	2
40_22	2
40_21	1
41_21	2
41_22	4
40_23	3
40_24	1
40_25	4
41_23	0
41_24	1
41_25	3
40_27	3
40_26	2
40_28	2
41_26	2
41_27	1
41_28	5
40_30	3
40_29	3
41_29	2
41_30	0
40_33	2
40_31	0
40_32	2
41_32	1
41_31	1
41_33	3
40_35	1
40_36	2
40_34	3
41_36	1
41_35	5
41_34	2
40_39	0
40_37	5
40_38	0
41_38	1
41_37	2
41_39	0
40_40	1
40_41	3
40_42	3
41_40	2
41_41	3
40_43	3
40_44	2
41_44	2
40_45	0
40_46	1
40_47	2
41_46	3
41_45	2
40_48	1
40_49	0
40_50	1
41_49	3
40_51	1
40_52	1
40_54	1
40_55	1
40_53	1
40_56	2
40_58	1
40_57	2
40_59	1
40_60	1
40_61	0
40_62	0
40_63	1
40_65	0
40_64	0
40_66	1
40_67	0
40_68	2
40_69	5
39_71	0
40_70	2
40_71	0
39_74	1
40_74	2
40_73	1
40_72	1
40_76	2
40_75	1
40_77	1
39_79	1
39_78	3
40_78	0
40_79	0
39_80	4
39_81	1
39_82	0
40_81	1
40_80	1
40_82	2
39_83	2
39_84	0
39_85	0
40_83	3
40_85	2
40_84	2
39_86	1
39_87	0
39_88	2
40_87	1
40_86	1
40_88	1
39_89	1
39_90	0
40_90	1
40_89	2
39_91	0
39_92	3
39_93	1
40_91	1
40_92	1
40_93	1
39_94	1
39_95	0
39_96	0
40_95	2
40_94	0
40_96	4
39_98	2
39_97	1
40_98	1
40_97	1
39_100	1
39_99	2
39_101	0
40_100	0
39_103	1
39_104	0
39_102	1
40_102	1
40_103	1
40_104	1
39_106	0
39_105	1
40_106	2
40_105	1
39_109	1
39_108	0
39_107	0
40_109	0
39_111	1
39_110	1
39_112	0
42_2	1
42_3	2
42_1	0
43_2	2
43_1	1
43_3	2
42_5	1
42_4	1
42_6	1
43_4	2
43_5	2
43_6	4
42_7	1
42_8	2
42_9	2
43_8	5
43_9	1
43_7	0
42_11	2
42_10	2
42_12	4
43_11	2
